,session_no,question_by,question_type,question_count
6607,239,Shri Praveen Rashtrapal,UNSTARRED ,2
6608,239,Shri R. K. Sinha,UNSTARRED ,5
6609,239,Shri Rajeev Chandrasekhar,STARRED   ,1
6610,239,Shri Rajeev Chandrasekhar,UNSTARRED ,22
6611,239,Shri Rajeev Shukla,STARRED   ,2
6612,239,Shri Rajeev Shukla,UNSTARRED ,13
6613,239,Shri Rajkumar Dhoot,STARRED   ,3
6614,239,Shri Rajkumar Dhoot,UNSTARRED ,33
6615,239,Shri Ram Kumar Kashyap,STARRED   ,3
6616,239,Shri Ram Kumar Kashyap,UNSTARRED ,26
6617,239,Shri Ram Narain Dudi,STARRED   ,1
6618,239,Shri Ram Narain Dudi,UNSTARRED ,6
6619,239,Shri Ram Nath Thakur,STARRED   ,4
6620,239,Shri Ram Nath Thakur,UNSTARRED ,20
6621,239,Shri Ramdas Athawale,STARRED   ,3
6622,239,Shri Ramdas Athawale,UNSTARRED ,14
6623,239,Shri Rangasayee Ramakrishna,UNSTARRED ,7
6624,239,Shri Ranjib Biswal,STARRED   ,4
6625,239,Shri Ranjib Biswal,UNSTARRED ,35
6626,239,Shri Ripun Bora,STARRED   ,2
6627,239,Shri Ripun Bora,UNSTARRED ,12
6628,239,Shri Ronald Sapa Tlau,UNSTARRED ,7
6629,239,Shri S. Thangavelu,STARRED   ,1
6630,239,Shri S. Thangavelu,UNSTARRED ,34
6631,239,Shri Salim Ansari,STARRED   ,2
6632,239,Shri Salim Ansari,UNSTARRED ,18
6633,239,Shri Sanjay Raut,STARRED   ,1
6634,239,Shri Sanjay Raut,UNSTARRED ,26
6635,239,Shri Sanjiv Kumar,STARRED   ,2
6636,239,Shri Sanjiv Kumar,UNSTARRED ,8
6637,239,Shri Santiuse Kujur,UNSTARRED ,12
6638,239,Shri Shadi Lal Batra,UNSTARRED ,4
6639,239,Shri Shamsher Singh Manhas,UNSTARRED ,5
6640,239,Shri Shantaram Naik,UNSTARRED ,8
6641,239,Shri Sitaram Yechury,UNSTARRED ,1
6642,239,Shri Sukhendu Sekhar Roy,UNSTARRED ,6
6643,239,Shri T. Rathinavel,STARRED   ,2
6644,239,Shri T. Rathinavel,UNSTARRED ,34
6645,239,Shri T.K. Rangarajan,STARRED   ,1
6646,239,Shri T.K. Rangarajan,UNSTARRED ,11
6647,239,Shri Tapan Kumar Sen,STARRED   ,4
6648,239,Shri Tapan Kumar Sen,UNSTARRED ,16
6649,239,Shri Tarun Vijay,UNSTARRED ,11
6650,239,Shri Tiruchi Siva,STARRED   ,3
6651,239,Shri Tiruchi Siva,UNSTARRED ,27
6652,239,Shri V.P. Singh Badnore,STARRED   ,1
6653,239,Shri V.P. Singh Badnore,UNSTARRED ,6
6654,239,Shri Vayalar Ravi,UNSTARRED ,3
6655,239,Shri Vijay Goel,STARRED   ,4
6656,239,Shri Vijay Goel,UNSTARRED ,33
6657,239,Shri Vijay Jawaharlal Darda,STARRED   ,2
6658,239,Shri Vijay Jawaharlal Darda,UNSTARRED ,30
6659,239,Shri Vishambhar Prasad Nishad,STARRED   ,4
6660,239,Shri Vishambhar Prasad Nishad,UNSTARRED ,19
6661,239,Shri Vivek Gupta,STARRED   ,4
6662,239,Shri Vivek Gupta,UNSTARRED ,30
6663,239,Smt. Ambika Soni,STARRED   ,2
6664,239,Smt. Ambika Soni,UNSTARRED ,22
6665,239,Smt. Jharna Das Baidya,UNSTARRED ,9
6666,239,Smt. Kahkashan Perween,STARRED   ,2
6667,239,Smt. Kahkashan Perween,UNSTARRED ,2
6668,239,Smt. Kanak Lata Singh,STARRED   ,3
6669,239,Smt. Kanak Lata Singh,UNSTARRED ,23
6670,239,Smt. Rajani Patil,STARRED   ,5
6671,239,Smt. Rajani Patil,UNSTARRED ,23
6672,239,Smt. Renuka Chowdhury,STARRED   ,3
6673,239,Smt. Renuka Chowdhury,UNSTARRED ,34
6674,239,Smt. Sarojini Hembram,STARRED   ,4
6675,239,Smt. Sarojini Hembram,UNSTARRED ,19
6676,239,Smt. Thota Seetharama Lakshmi,UNSTARRED ,13
6677,239,Smt. Vandana Chavan,STARRED   ,1
6678,239,Smt. Vandana Chavan,UNSTARRED ,21
6679,239,Smt. Wansuk Syiem,UNSTARRED ,27
6680,240,Ch. Sukhram Singh Yadav,STARRED   ,2
6681,240,Ch. Sukhram Singh Yadav,UNSTARRED ,15
6682,240,Dr. Anil Kumar Sahani,UNSTARRED ,7
6683,240,Dr. Bhushan Lal Jangde,STARRED   ,2
6684,240,Dr. Bhushan Lal Jangde,UNSTARRED ,14
6685,240,Dr. Chandrapal Singh Yadav,STARRED   ,2
6686,240,Dr. Chandrapal Singh Yadav,UNSTARRED ,1
6687,240,Dr. K.V.P. Ramachandra Rao,STARRED   ,5
6688,240,Dr. K.V.P. Ramachandra Rao,UNSTARRED ,60
6689,240,Dr. Kanwar Deep Singh,STARRED   ,4
6690,240,Dr. Kanwar Deep Singh,UNSTARRED ,31
6691,240,Dr. Prabhakar Kore,STARRED   ,3
6692,240,Dr. Prabhakar Kore,UNSTARRED ,9
6693,240,Dr. Pradeep Kumar Balmuchu,STARRED   ,2
6694,240,Dr. Pradeep Kumar Balmuchu,UNSTARRED ,23
6695,240,Dr. R. Lakshmanan,UNSTARRED ,41
6696,240,Dr. Sanjay Sinh,UNSTARRED ,26
6697,240,Dr. Satyanarayan Jatiya,STARRED   ,4
6698,240,Dr. Satyanarayan Jatiya,UNSTARRED ,20
6699,240,Dr. Subramanian Swamy,STARRED   ,1
6700,240,Dr. Subramanian Swamy,UNSTARRED ,8
6701,240,Dr. T. Subbarami Reddy,STARRED   ,6
6702,240,Dr. T. Subbarami Reddy,UNSTARRED ,44
6703,240,Dr. V. Maitreyan,STARRED   ,3
6704,240,Dr. V. Maitreyan,UNSTARRED ,24
6705,240,Dr. Vikas Mahatme,UNSTARRED ,1
6706,240,Dr. Vinay P. Sahasrabuddhe,STARRED   ,1
6707,240,Dr. Vinay P. Sahasrabuddhe,UNSTARRED ,6
6708,240,Kumari Selja,STARRED   ,3
6709,240,Kumari Selja,UNSTARRED ,13
6710,240,Prof. M.V. Rajeev Gowda,UNSTARRED ,23
6711,240,Sardar Balwinder Singh Bhunder,UNSTARRED ,8
6712,240,Sardar Sukhdev Singh Dhindsa,STARRED   ,3
6713,240,Sardar Sukhdev Singh Dhindsa,UNSTARRED ,18
6714,240,Shri A. K. Selvaraj,STARRED   ,7
6715,240,Shri A. K. Selvaraj,UNSTARRED ,54
6716,240,Shri A.U. Singh Deo,UNSTARRED ,19
6717,240,Shri Abdul Wahab,UNSTARRED ,6
6718,240,Shri Ahmed Patel,STARRED   ,3
6719,240,Shri Ahmed Patel,UNSTARRED ,19
6720,240,Shri Ajay Sancheti,UNSTARRED ,32
6721,240,Shri Amar Shankar Sable,STARRED   ,1
6722,240,Shri Amar Shankar Sable,UNSTARRED ,31
6723,240,Shri Amar Singh,STARRED   ,1
6724,240,Shri Amar Singh,UNSTARRED ,12
6725,240,Shri Anand Sharma,STARRED   ,3
6726,240,Shri Anand Sharma,UNSTARRED ,24
6727,240,Shri Anil Desai,STARRED   ,7
6728,240,Shri Anil Desai,UNSTARRED ,29
6729,240,Shri Anubhav Mohanty,STARRED   ,4
6730,240,Shri Anubhav Mohanty,UNSTARRED ,38
6731,240,Shri B.K. Hariprasad,STARRED   ,3
6732,240,Shri B.K. Hariprasad,UNSTARRED ,56
6733,240,Shri Bashistha Narain Singh,UNSTARRED ,6
6734,240,Shri Bhupender Yadav,STARRED   ,4
6735,240,Shri Bhupender Yadav,UNSTARRED ,9
6736,240,Shri Bishnu Charan Das,STARRED   ,4
6737,240,Shri Bishnu Charan Das,UNSTARRED ,12
6738,240,Shri C.M. Ramesh,STARRED   ,5
6739,240,Shri C.M. Ramesh,UNSTARRED ,48
6740,240,Shri C.P. Narayanan,STARRED   ,2
6741,240,Shri C.P. Narayanan,UNSTARRED ,41
6742,240,Shri Chunibhai Kanjibhai Gohel,UNSTARRED ,10
6743,240,Shri D. Bandyopadhyay,UNSTARRED ,1
6744,240,Shri D. Kupendra Reddy,STARRED   ,2
6745,240,Shri D. Kupendra Reddy,UNSTARRED ,52
6746,240,Shri D. Raja,STARRED   ,3
6747,240,Shri D. Raja,UNSTARRED ,35
6748,240,Shri D.P. Tripathi,UNSTARRED ,15
6749,240,Shri Darshan Singh Yadav,UNSTARRED ,23
6750,240,Shri Derek O Brien,STARRED   ,6
6751,240,Shri Derek O Brien,UNSTARRED ,35
6752,240,Shri Devender Goud T.,STARRED   ,4
6753,240,Shri Devender Goud T.,UNSTARRED ,55
6754,240,Shri Digvijaya Singh,STARRED   ,3
6755,240,Shri Digvijaya Singh,UNSTARRED ,6
6756,240,Shri Dilip Kumar Tirkey,STARRED   ,6
6757,240,Shri Dilip Kumar Tirkey,UNSTARRED ,31
6758,240,Shri Dilipbhai Pandya,UNSTARRED ,18
6759,240,Shri Harivansh,STARRED   ,5
6760,240,Shri Harivansh,UNSTARRED ,52
6761,240,Shri Hishey Lachungpa,UNSTARRED ,29
6762,240,Shri Husain Dalwai,STARRED   ,2
6763,240,Shri Husain Dalwai,UNSTARRED ,45
6764,240,Shri Javed Ali Khan,UNSTARRED ,4
6765,240,Shri K. Somaprasad,UNSTARRED ,6
6766,240,Shri K.K. Ragesh,STARRED   ,3
6767,240,Shri K.K. Ragesh,UNSTARRED ,44
6768,240,Shri K.T.S. Tulsi,STARRED   ,5
6769,240,Shri K.T.S. Tulsi,UNSTARRED ,44
6770,240,Shri Kapil Sibal,UNSTARRED ,7
6771,240,Shri Kiranmay Nanda,STARRED   ,1
6772,240,Shri Kiranmay Nanda,UNSTARRED ,40
6773,240,Shri Lal Sinh Vadodia,STARRED   ,2
6774,240,Shri Lal Sinh Vadodia,UNSTARRED ,60
6775,240,Shri M.P. Veerendra Kumar,STARRED   ,3
6776,240,Shri M.P. Veerendra Kumar,UNSTARRED ,49
6777,240,Shri Madhusudan Mistry,UNSTARRED ,6
6778,240,Shri Mahendra Singh Mahra,STARRED   ,6
6779,240,Shri Mahendra Singh Mahra,UNSTARRED ,48
6780,240,Shri Mahesh Poddar,STARRED   ,2
6781,240,Shri Mahesh Poddar,UNSTARRED ,8
6782,240,Shri Majeed Memon,STARRED   ,6
6783,240,Shri Majeed Memon,UNSTARRED ,26
6784,240,Shri Md. Nadimul Haque,STARRED   ,6
6785,240,Shri Md. Nadimul Haque,UNSTARRED ,39
6786,240,Shri Meghraj Jain,UNSTARRED ,40
6787,240,Shri Mohd. Ali Khan,STARRED   ,7
6788,240,Shri Mohd. Ali Khan,UNSTARRED ,57
6789,240,Shri Motilal Vora,STARRED   ,3
6790,240,Shri Motilal Vora,UNSTARRED ,32
6791,240,Shri N. Gokulakrishnan,UNSTARRED ,17
6792,240,Shri Narayan Lal Panchariya,STARRED   ,6
6793,240,Shri Narayan Lal Panchariya,UNSTARRED ,28
6794,240,Shri Narendra Budania,STARRED   ,2
6795,240,Shri Narendra Budania,UNSTARRED ,15
6796,240,Shri Narendra Kumar Swain,UNSTARRED ,32
6797,240,Shri Naresh Agrawal,STARRED   ,3
6798,240,Shri Naresh Agrawal,UNSTARRED ,21
6799,240,Shri Naresh Gujral,STARRED   ,4
6800,240,Shri Naresh Gujral,UNSTARRED ,7
6801,240,Shri Neeraj Shekhar,STARRED   ,3
6802,240,Shri Neeraj Shekhar,UNSTARRED ,42
6803,240,Shri Oscar Fernandes,STARRED   ,1
6804,240,Shri Oscar Fernandes,UNSTARRED ,8
6805,240,Shri P. Bhattacharya,STARRED   ,2
6806,240,Shri P. Bhattacharya,UNSTARRED ,18
6807,240,Shri P.L. Punia,STARRED   ,3
6808,240,Shri P.L. Punia,UNSTARRED ,57
6809,240,Shri Palvai Govardhan Reddy,STARRED   ,4
6810,240,Shri Palvai Govardhan Reddy,UNSTARRED ,40
6811,240,Shri Parimal Nathwani,STARRED   ,1
6812,240,Shri Parimal Nathwani,UNSTARRED ,46
6813,240,Shri Parvez Hashmi,STARRED   ,1
6814,240,Shri Parvez Hashmi,UNSTARRED ,25
6815,240,Shri Prabhat Jha,STARRED   ,3
6816,240,Shri Prabhat Jha,UNSTARRED ,52
6817,240,Shri Pramod Tiwari,STARRED   ,1
6818,240,Shri Pramod Tiwari,UNSTARRED ,15
6819,240,Shri Prem Chand Gupta,STARRED   ,2
6820,240,Shri Prem Chand Gupta,UNSTARRED ,19
6821,240,Shri R. K. Sinha,UNSTARRED ,1
6822,240,Shri R. Vaithilingam,STARRED   ,4
6823,240,Shri R. Vaithilingam,UNSTARRED ,18
6824,240,Shri Rajeev Chandrasekhar,STARRED   ,2
6825,240,Shri Rajeev Chandrasekhar,UNSTARRED ,23
6826,240,Shri Rajeev Shukla,STARRED   ,3
6827,240,Shri Rajeev Shukla,UNSTARRED ,21
6828,240,Shri Rajkumar Dhoot,STARRED   ,6
6829,240,Shri Rajkumar Dhoot,UNSTARRED ,46
6830,240,Shri Ram Kumar Kashyap,STARRED   ,6
6831,240,Shri Ram Kumar Kashyap,UNSTARRED ,23
6832,240,Shri Ram Narain Dudi,UNSTARRED ,30
6833,240,Shri Ram Nath Thakur,STARRED   ,2
6834,240,Shri Ram Nath Thakur,UNSTARRED ,28
6835,240,Shri Ram Vichar Netam,STARRED   ,3
6836,240,Shri Ram Vichar Netam,UNSTARRED ,21
6837,240,Shri Ranjib Biswal,STARRED   ,1
6838,240,Shri Ranjib Biswal,UNSTARRED ,31
6839,240,Shri Ranvijay Singh Judev,UNSTARRED ,10
6840,240,Shri Ripun Bora,STARRED   ,5
6841,240,Shri Ripun Bora,UNSTARRED ,35
6842,240,Shri Ritabrata Banerjee,STARRED   ,5
6843,240,Shri Ritabrata Banerjee,UNSTARRED ,19
6844,240,Shri Ronald Sapa Tlau,UNSTARRED ,5
6845,240,Shri Sachin Ramesh Tendulkar,UNSTARRED ,7
6846,240,Shri Sambhaji Chhatrapati,STARRED   ,1
6847,240,Shri Sanjay Raut,STARRED   ,4
6848,240,Shri Sanjay Raut,UNSTARRED ,33
6849,240,Shri Sanjay Seth,UNSTARRED ,1
6850,240,Shri Sanjiv Kumar,STARRED   ,5
6851,240,Shri Sanjiv Kumar,UNSTARRED ,20
6852,240,Shri Santiuse Kujur,UNSTARRED ,10
6853,240,Shri Shadi Lal Batra,STARRED   ,2
6854,240,Shri Shadi Lal Batra,UNSTARRED ,34
6855,240,Shri Shamsher Singh Dullo,UNSTARRED ,5
6856,240,Shri Shantaram Naik,STARRED   ,7
6857,240,Shri Shantaram Naik,UNSTARRED ,29
6858,240,Shri Shiv Pratap Shukla,UNSTARRED ,4
6859,240,Shri Shwait Malik,UNSTARRED ,4
6860,240,Shri Sukhendu Sekhar Roy,UNSTARRED ,20
6861,240,Shri T. Rathinavel,STARRED   ,4
6862,240,Shri T. Rathinavel,UNSTARRED ,59
6863,240,Shri T.G. Venkatesh,STARRED   ,3
6864,240,Shri T.G. Venkatesh,UNSTARRED ,16
6865,240,Shri T.K. Rangarajan,STARRED   ,2
6866,240,Shri T.K. Rangarajan,UNSTARRED ,8
6867,240,Shri Tapan Kumar Sen,UNSTARRED ,10
6868,240,Shri Tiruchi Siva,UNSTARRED ,9
6869,240,Shri V. Vijayasai Reddy,STARRED   ,1
6870,240,Shri V. Vijayasai Reddy,UNSTARRED ,23
6871,240,Shri Vayalar Ravi,UNSTARRED ,3
6872,240,Shri Vishambhar Prasad Nishad,STARRED   ,7
6873,240,Shri Vishambhar Prasad Nishad,UNSTARRED ,27
6874,240,Shri Vivek Gupta,UNSTARRED ,19
6875,240,Smt. Ambika Soni,STARRED   ,8
6876,240,Smt. Ambika Soni,UNSTARRED ,43
6877,240,Smt. Jaya Bachchan,UNSTARRED ,2
6878,240,Smt. Jharna Das Baidya,STARRED   ,4
6879,240,Smt. Jharna Das Baidya,UNSTARRED ,32
6880,240,Smt. Kahkashan Perween,UNSTARRED ,3
6881,240,Smt. Kanimozhi,STARRED   ,2
6882,240,Smt. Kanimozhi,UNSTARRED ,20
6883,240,Smt. Rajani Patil,STARRED   ,3
6884,240,Smt. Rajani Patil,UNSTARRED ,19
6885,240,Smt. Renuka Chowdhury,STARRED   ,3
6886,240,Smt. Renuka Chowdhury,UNSTARRED ,37
6887,240,Smt. Sarojini Hembram,STARRED   ,3
6888,240,Smt. Sarojini Hembram,UNSTARRED ,11
6889,240,Smt. Thota Seetharama Lakshmi,UNSTARRED ,7
6890,240,Smt. Vandana Chavan,STARRED   ,2
6891,240,Smt. Vandana Chavan,UNSTARRED ,5
6892,240,Smt. Vijila Sathyananth,UNSTARRED ,3
6893,240,Smt. Viplove Thakur,STARRED   ,6
6894,240,Smt. Viplove Thakur,UNSTARRED ,43
6895,240,Smt. Wansuk Syiem,UNSTARRED ,37
6896,241,Ch. Sukhram Singh Yadav,STARRED   ,1
6897,241,Ch. Sukhram Singh Yadav,UNSTARRED ,20
6898,241,Dr. Anil Kumar Sahani,STARRED   ,1
6899,241,Dr. Anil Kumar Sahani,UNSTARRED ,2
6900,241,Dr. Bhushan Lal Jangde,STARRED   ,1
6901,241,Dr. Bhushan Lal Jangde,UNSTARRED ,3
6902,241,Dr. C.P. Thakur,UNSTARRED ,1
6903,241,Dr. Chandrapal Singh Yadav,UNSTARRED ,7
6904,241,Dr. K.V.P. Ramachandra Rao,STARRED   ,2
6905,241,Dr. K.V.P. Ramachandra Rao,UNSTARRED ,41
6906,241,Dr. Kanwar Deep Singh,STARRED   ,4
6907,241,Dr. Kanwar Deep Singh,UNSTARRED ,34
6908,241,Dr. Prabhakar Kore,STARRED   ,3
6909,241,Dr. Prabhakar Kore,UNSTARRED ,15
6910,241,Dr. Pradeep Kumar Balmuchu,STARRED   ,3
6911,241,Dr. Pradeep Kumar Balmuchu,UNSTARRED ,44
6912,241,Dr. R. Lakshmanan,UNSTARRED ,39
6913,241,Dr. Sanjay Sinh,STARRED   ,3
6914,241,Dr. Sanjay Sinh,UNSTARRED ,23
6915,241,Dr. Satyanarayan Jatiya,STARRED   ,2
6916,241,Dr. Satyanarayan Jatiya,UNSTARRED ,39
6917,241,Dr. Subhash Chandra,UNSTARRED ,3
6918,241,Dr. Subramanian Swamy,STARRED   ,2
6919,241,Dr. Subramanian Swamy,UNSTARRED ,4
6920,241,Dr. T. Subbarami Reddy,STARRED   ,5
6921,241,Dr. T. Subbarami Reddy,UNSTARRED ,34
6922,241,Dr. V. Maitreyan,STARRED   ,6
6923,241,Dr. V. Maitreyan,UNSTARRED ,33
6924,241,Dr. Vikas Mahatme,STARRED   ,4
6925,241,Dr. Vikas Mahatme,UNSTARRED ,20
6926,241,Dr. Vinay P. Sahasrabuddhe,STARRED   ,7
6927,241,Dr. Vinay P. Sahasrabuddhe,UNSTARRED ,37
6928,241,Kumari Selja,UNSTARRED ,8
6929,241,Prof. M.V. Rajeev Gowda,STARRED   ,4
6930,241,Prof. M.V. Rajeev Gowda,UNSTARRED ,45
6931,241,Sardar Balwinder Singh Bhunder,STARRED   ,1
6932,241,Sardar Balwinder Singh Bhunder,UNSTARRED ,4
6933,241,Sardar Sukhdev Singh Dhindsa,STARRED   ,2
6934,241,Sardar Sukhdev Singh Dhindsa,UNSTARRED ,17
6935,241,Shri A. K. Selvaraj,STARRED   ,1
6936,241,Shri A. K. Selvaraj,UNSTARRED ,44
6937,241,Shri A.U. Singh Deo,UNSTARRED ,16
6938,241,Shri A.V. Swamy,UNSTARRED ,2
6939,241,Shri Abdul Wahab,STARRED   ,1
6940,241,Shri Abdul Wahab,UNSTARRED ,16
6941,241,Shri Ahmed Patel,STARRED   ,4
6942,241,Shri Ahmed Patel,UNSTARRED ,4
6943,241,Shri Ajay Sancheti,STARRED   ,1
6944,241,Shri Ajay Sancheti,UNSTARRED ,20
6945,241,Shri Ali Anwar Ansari,STARRED   ,1
6946,241,Shri Ali Anwar Ansari,UNSTARRED ,5
6947,241,Shri Amar Shankar Sable,STARRED   ,3
6948,241,Shri Amar Shankar Sable,UNSTARRED ,34
6949,241,Shri Amar Singh,STARRED   ,1
6950,241,Shri Amar Singh,UNSTARRED ,20
6951,241,Shri Anand Sharma,STARRED   ,4
6952,241,Shri Anand Sharma,UNSTARRED ,22
6953,241,Shri Anil Desai,STARRED   ,5
6954,241,Shri Anil Desai,UNSTARRED ,37
6955,241,Shri Anubhav Mohanty,STARRED   ,4
6956,241,Shri Anubhav Mohanty,UNSTARRED ,38
6957,241,Shri B.K. Hariprasad,STARRED   ,2
6958,241,Shri B.K. Hariprasad,UNSTARRED ,30
6959,241,Shri Basawaraj Patil,STARRED   ,3
6960,241,Shri Basawaraj Patil,UNSTARRED ,14
6961,241,Shri Bhupender Yadav,UNSTARRED ,34
6962,241,Shri Bishnu Charan Das,UNSTARRED ,2
6963,241,Shri C.M. Ramesh,STARRED   ,7
6964,241,Shri C.M. Ramesh,UNSTARRED ,42
6965,241,Shri C.P. Narayanan,STARRED   ,3
6966,241,Shri C.P. Narayanan,UNSTARRED ,40
6967,241,Shri Chunibhai Kanjibhai Gohel,STARRED   ,1
6968,241,Shri Chunibhai Kanjibhai Gohel,UNSTARRED ,15
6969,241,Shri D. Kupendra Reddy,STARRED   ,5
6970,241,Shri D. Kupendra Reddy,UNSTARRED ,34
6971,241,Shri D. Raja,STARRED   ,2
6972,241,Shri D. Raja,UNSTARRED ,33
6973,241,Shri D.P. Tripathi,STARRED   ,1
6974,241,Shri D.P. Tripathi,UNSTARRED ,9
6975,241,Shri Darshan Singh Yadav,UNSTARRED ,26
6976,241,Shri Derek O Brien,STARRED   ,6
6977,241,Shri Derek O Brien,UNSTARRED ,38
6978,241,Shri Devender Goud T.,STARRED   ,2
6979,241,Shri Devender Goud T.,UNSTARRED ,41
6980,241,Shri Dharmapuri Srinivas,STARRED   ,2
6981,241,Shri Dharmapuri Srinivas,UNSTARRED ,40
6982,241,Shri Digvijaya Singh,UNSTARRED ,6
6983,241,Shri Dilip Kumar Tirkey,STARRED   ,3
6984,241,Shri Dilip Kumar Tirkey,UNSTARRED ,38
6985,241,Shri Dilipbhai Pandya,STARRED   ,5
6986,241,Shri Dilipbhai Pandya,UNSTARRED ,11
6987,241,Shri Gopal Narayan Singh,STARRED   ,2
6988,241,Shri Gopal Narayan Singh,UNSTARRED ,1
6989,241,Shri Harivansh,STARRED   ,4
6990,241,Shri Harivansh,UNSTARRED ,35
6991,241,Shri Harshvardhan Singh Dungarpur,UNSTARRED ,15
6992,241,Shri Hishey Lachungpa,UNSTARRED ,8
6993,241,Shri Husain Dalwai,STARRED   ,2
6994,241,Shri Husain Dalwai,UNSTARRED ,42
6995,241,Shri Joy Abraham,STARRED   ,1
6996,241,Shri Joy Abraham,UNSTARRED ,1
6997,241,Shri K. R. Arjunan,UNSTARRED ,41
6998,241,Shri K. Somaprasad,STARRED   ,1
6999,241,Shri K. Somaprasad,UNSTARRED ,12
7000,241,Shri K.C. Ramamurthy,STARRED   ,1
7001,241,Shri K.C. Ramamurthy,UNSTARRED ,12
7002,241,Shri K.G. Kenye,UNSTARRED ,11
7003,241,Shri K.K. Ragesh,STARRED   ,4
7004,241,Shri K.K. Ragesh,UNSTARRED ,41
7005,241,Shri K.T.S. Tulsi,STARRED   ,2
7006,241,Shri K.T.S. Tulsi,UNSTARRED ,18
7007,241,Shri Kapil Sibal,STARRED   ,3
7008,241,Shri Kapil Sibal,UNSTARRED ,39
7009,241,Shri Kiranmay Nanda,STARRED   ,4
7010,241,Shri Kiranmay Nanda,UNSTARRED ,36
7011,241,Shri Lal Sinh Vadodia,STARRED   ,8
7012,241,Shri Lal Sinh Vadodia,UNSTARRED ,42
7013,241,Shri M.P. Veerendra Kumar,STARRED   ,3
7014,241,Shri M.P. Veerendra Kumar,UNSTARRED ,27
7015,241,Shri Mahendra Singh Mahra,STARRED   ,3
7016,241,Shri Mahendra Singh Mahra,UNSTARRED ,43
7017,241,Shri Mahesh Poddar,STARRED   ,1
7018,241,Shri Mahesh Poddar,UNSTARRED ,15
7019,241,Shri Majeed Memon,STARRED   ,3
7020,241,Shri Majeed Memon,UNSTARRED ,20
7021,241,Shri Md. Nadimul Haque,STARRED   ,2
7022,241,Shri Md. Nadimul Haque,UNSTARRED ,35
7023,241,Shri Meghraj Jain,STARRED   ,3
7024,241,Shri Meghraj Jain,UNSTARRED ,22
7025,241,Shri Mohd. Ali Khan,UNSTARRED ,16
7026,241,Shri Motilal Vora,STARRED   ,2
7027,241,Shri Motilal Vora,UNSTARRED ,29
7028,241,Shri N. Gokulakrishnan,UNSTARRED ,6
7029,241,Shri Narayan Lal Panchariya,STARRED   ,1
7030,241,Shri Narayan Lal Panchariya,UNSTARRED ,33
7031,241,Shri Narendra Kumar Swain,STARRED   ,1
7032,241,Shri Narendra Kumar Swain,UNSTARRED ,36
7033,241,Shri Naresh Agrawal,STARRED   ,3
7034,241,Shri Naresh Agrawal,UNSTARRED ,26
7035,241,Shri Naresh Gujral,STARRED   ,1
7036,241,Shri Naresh Gujral,UNSTARRED ,15
7037,241,Shri Nazir Ahmed Laway,STARRED   ,1
7038,241,Shri Nazir Ahmed Laway,UNSTARRED ,7
7039,241,Shri Neeraj Shekhar,STARRED   ,5
7040,241,Shri Neeraj Shekhar,UNSTARRED ,31
7041,241,Shri Om Prakash Mathur,UNSTARRED ,2
7042,241,Shri Oscar Fernandes,UNSTARRED ,5
7043,241,Shri P. Bhattacharya,STARRED   ,6
7044,241,Shri P. Bhattacharya,UNSTARRED ,26
7045,241,Shri P.L. Punia,UNSTARRED ,40
7046,241,Shri Palvai Govardhan Reddy,STARRED   ,6
7047,241,Shri Palvai Govardhan Reddy,UNSTARRED ,40
7048,241,Shri Parimal Nathwani,STARRED   ,7
7049,241,Shri Parimal Nathwani,UNSTARRED ,44
7050,241,Shri Partap Singh Bajwa,STARRED   ,4
7051,241,Shri Partap Singh Bajwa,UNSTARRED ,36
7052,241,Shri Parvez Hashmi,UNSTARRED ,26
7053,241,Shri Prabhat Jha,STARRED   ,3
7054,241,Shri Prabhat Jha,UNSTARRED ,21
7055,241,Shri Pramod Tiwari,UNSTARRED ,15
7056,241,Shri Prem Chand Gupta,STARRED   ,4
7057,241,Shri Prem Chand Gupta,UNSTARRED ,22
7058,241,Shri R. K. Sinha,UNSTARRED ,6
7059,241,Shri R. Vaithilingam,STARRED   ,1
7060,241,Shri R. Vaithilingam,UNSTARRED ,35
7061,241,Shri Rajeev Chandrasekhar,UNSTARRED ,19
7062,241,Shri Rajeev Shukla,STARRED   ,4
7063,241,Shri Rajeev Shukla,UNSTARRED ,22
7064,241,Shri Rajkumar Dhoot,STARRED   ,3
7065,241,Shri Rajkumar Dhoot,UNSTARRED ,31
7066,241,Shri Ram Kumar Kashyap,STARRED   ,1
7067,241,Shri Ram Kumar Kashyap,UNSTARRED ,20
7068,241,Shri Ram Narain Dudi,STARRED   ,1
7069,241,Shri Ram Narain Dudi,UNSTARRED ,18
7070,241,Shri Ram Nath Thakur,STARRED   ,4
7071,241,Shri Ram Nath Thakur,UNSTARRED ,34
7072,241,Shri Ram Vichar Netam,STARRED   ,1
7073,241,Shri Ram Vichar Netam,UNSTARRED ,36
7074,241,Shri Rangasayee Ramakrishna,UNSTARRED ,10
7075,241,Shri Ranjib Biswal,STARRED   ,2
7076,241,Shri Ranjib Biswal,UNSTARRED ,37
7077,241,Shri Ripun Bora,STARRED   ,5
7078,241,Shri Ripun Bora,UNSTARRED ,27
7079,241,Shri Ritabrata Banerjee,STARRED   ,4
7080,241,Shri Ritabrata Banerjee,UNSTARRED ,18
7081,241,Shri Ronald Sapa Tlau,STARRED   ,1
7082,241,Shri Ronald Sapa Tlau,UNSTARRED ,4
7083,241,Shri Sachin Ramesh Tendulkar,UNSTARRED ,8
